Post_ID,Post_Text,Post_Comments
101768433554_10155999575553555,Kann es sein das Betrugs E-Mail umherlaufen im Namen der Telekom??,"['Ich habe Heute eine bekommen !!😏', 'Dankeschön Jens-Marcel Bei, dann weiß ich Bescheid !!', 'Ja, ist schon bekannt.', 'Was Nö??', 'Betrugsfälle haben keine Beine! Laufen wird da schwierig?! 🤔', 'Hahaha, sehr witzig 😁', 'Nö', 'Nicht öffnen !!', 'Habe eben eine bekommen', '""Ja - Blos nicht den Anhang öffnen. Also niemals einen ZIP-Anhang öffnen""""""', 'Guten Tag Ilona, ich bitte um Entschuldigung für die späte Rückmeldung. Dennoch vielen Dank für den Hinweis. Wie bereits erwähnt, sind wir bereits informiert. Ein paar nützliche Tipps bezüglich Spam-Mails gibt es auch noch hier -> http://bit.ly/2Cr8Bbb Viele Grüße Sven Ö. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10155999545343555,"""versuche seit 2 Wochen die Rufnummern einzurichten im speedport. ständig bekomme ich diese Fehlermeldung ","['1', '0', '0']"
101768433554_10155999498198555,Mal ne Frage   wenn man bei euch Infos haben will zum Breitband Ausbau   und dafür seine Daten eintragen will   gibt es zur plz 31535 nur den Ort Bad nenndorf zur Auswahl 😲🤔   was natürlich nicht stimmt 🤔 oder ist das der Grund warum man uns beim breitbsndausbau bisher immer vergessen hat 😮 glaubt ihr tatsächlich  31535 wäre Bad Nenndorf?????  Schade das ich hier kein Screen einfügen kann .... 🤔,"['https://t-map.telekom.de/TMAP4/jsp/coverage_checker.jsp?initCoverageLayoutIdx=1&initSearch=true&initCoverageLayerIds=dslCoverageVDSL_25_50,dslCoverageVDSL_100,dslCoverageGlasfaser,dslCoverageVDSL50planned,dslCoverageVDSL100planned', 'Hallo Claudi, ich glaube kaum, dass ein Ort anhand der Postleitzahl vergessen wurde. :) Haben Sie es noch mal versucht? Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10155999412183555,Betreff: Beschwerde  Guten Abend liebe Telekom   Ich will mich kurz fassen. Wir warten seit Anfang Dezember auf das von uns bestellte Internet. Nach unzähligen Telefonaten mit dem Kundendienst haben wir nun vor einer Woche endlich den smartport bekommen. Dieser funktioniert aber noch nicht  weil wie ich heute erfahren habe der Port noch nicht freigeschaltet wurde  obwohl die Leitung ab dem 23.12. eigentlich frei sein sollte. Der Techniker kann aber leider erst am 2.1. kommen  um den Port freizuschalten. Netterweise hatten wir anfang Dezember 15gb und danach nochmal 4gb datenvolumen aus Kulanz zur Verfügung gestellt bekommen. Bei normaler Internetnutzung (inklusive Filme etc) reicht das aber halt leider nicht lange. Weitere kulanzdatenvolumen seien seither leider nicht mehr möglich  da unser Kontingent aufgebraucht sei. Nun sind wir seit Anfang Dezember ohne Internet und waren auch wirklich sehr geduldig im Warten. Ich bin allerdings nicht bereit ab dem 23.12. für Internet  das nicht verfügbar ist  oder für den Besuch eines Technikers nach über 30 Tagen Wartezeit auch nur einen Cent zu bezahlen  nachdem wir schon Anfang September angefragt hatten  dass der vertragspartnerwechsel Ende November/Dezember reibungslos stattfinden kann.  Für Rückfragen stehe ich gerne zur Verfügung. E-Mail Adresse oder Telefonnummer werden auf Anfrage gerne heraus gegeben.   Mit freundlichen Grüßen   ein Unglücklicher Kunde,"['Guten Abend Fabian, um etwas Konkretes sagen zu können, werde ich tatsächlich die Telefonnummer und eine Rückrufnummer brauchen - schicken kannst du sie mir über diesen http://m.me/telekomhilft Link und zum Datenschutz findest du hier http://bit.ly/DMBlogPK mehr. Oder hat sich inzwischen alles eingerenkt? Freundliche Grüße Johannes P. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10155999196708555,Wie lange wird man eigentlich hingehalten wenn eine durch Sturm zerstörte Leitung vor 4wochen abgerissen ist...,"['Nein echte deutsche Telekom', 'Die abgerissene Leitung gehört zur Telekom?! Sagt wer?! 😉', 'Habt ihr noch Strom?', 'Ja..gestern waren auch endlich die Monteure da....', 'Fremdanbieter?!', 'Hi Nicole, entschuldige die späte Antwort. Konnten die Kollegen nun alles richten? Gruß Bernd M. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10155999154133555,Hallo telekom  Nach umzug 3 wochen auf einen techniker warten dann taucht der liebe techniker nicht mal direkt bei uns auf (er muss ja die dsl box anbringen) was angeblich nicht ging da dieser kasten angeblich versperrt war (Schneeräumer hätte den Schnee dort abgelagert). Der techniker war so schlau mir noch zu erklären wo dieser kasten war  Komisch als ich 15. Minuten nach diesem Telefonat an besagter stelle vorbei gegangen bin war dieser besagte kasten nichz voll „geschippt“ sodern lediglich 10 cm schnee am fußboden 🤔  Der Besagte techniker würde nächste woche sich wegen Termin melden   Ist das euer ernst?  Und Entschädigung nur Grundgebühr? Was ist mit den 65 euro für den techniker die ich noch zahle was ist mit meinen zugebuchten optionen? Die ich dank euren technikern die nicht in der lage sind durch 10 cm schnee zu laufen nicht nutzen kann?,"['Ah auto Korrektur. Dsl box sollte des heißen🙈', 'Wo soll so DSL Box sein?!', 'Die wird angeblich  bei uns im Dorf angebracht das unser haus schnelleres Internet hat des wird laut denen in ganz Deutschland gemacht (aufgerüstet)', 'Tut mir sehr leid Dir das sagen zu müssen aber man hat dich ziemlich verscheissert! 😉', 'Sebastian Schrödl', 'Ich kenn mich mit dem scheis net wirklich sus mein mann eher aber  Frechheit ist es schon das sowas abgezogen wird und des definitiv mit der falschen', 'Und ao sagte mir das dieser typ am Telefon 🤷\u200d♀️', 'Habt ihr einen neuen Termin erhalten?', 'Jürgen Krause erst nachdem ich gestern angerufen habe und mit Anwalt und Aufwandsentschädigung gedroht hab jatzt kommt er Donnerstag   Mir wurde am Telefon dann wieder was anderes gesagt warum der techniker da net ran kam  weil einfach nicht geräumt war🤦🏼\u200d♀️', 'Was ist denn eine DHL Box?! 🤔', 'Hallo Melissa, entschuldigen Sie meine späte Rückmeldung. Wie ich sehe, kommt nun doch schon früher ein Kollege raus, um den Anschluss bereitzustellen. Halten Sie mich doch gerne auf dem Laufenden hierzu. Ich bin mir aber sicher, dass es dieses Mal auch gut ausgehen wird. Viele Grüße Bernd M. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10155999086408555,Hallo liebes Telekom Team   leider habe ich die passende Platform nicht gefunden. Meine Eltern haben seit heute Mittag kein Internet mehr. Da ich etwa 100 km entfernt wohne kann ich vor Ort nichts unternehmen. Es wurden bereits mehrere resets am Router durchgeführt. Ohne Erfolg. Es leuchten nur power und wlan.   Konnte kein Ticket bei der Störungshotline machen da mir die Zugangsdaten fehlen.   Bitte um dringende Hilfe!!!!,"['Na klar, schriftlich abgelichtet und notariell beglaubigt! Telekom Kundendienstmitarbeiter ????', 'Gut das sich nach zwei weiteren Stunden bereits jemand offizielles gemeldet hat 🤔', 'Die haben bestimmt auch kein Internet mehr???😅', '😂😂😂', 'Bevollmächtigung vorliegend?! Ansonsten nicht berechtigt und keine Auskunft!', 'Hallo Sedat, sorry für späte Rückmeldung. :-( Wurde Ihnen inzwischen weitergeholfen? Oder benötigen Sie noch Unterstützung? Falls ja, reicht ein Zeichen oder Sie senden mit über folgenden Link http://m.me/telekomhilft eine Rufnummer. Grüße Lena W. von Telekom hilft']"
101768433554_10155999075098555,Liebes Telekom-Team  Kundenfreundlichkeit wird bei euch wohl ganz klein geschrieben!  Ich hatte gerade ein sehr nettes Telefonat -nicht - in dem Ihre Mitarbeiterin schon keine Lust hatte jemand zu helfen und als es ihr dann zu viel wurde hat sie mitten im Gespräch einfach aufgelegt. Mir ist immer noch nicht geholfen!  Wenn ich das in meinem Job machen würde wäre ich den schneller los als ich gucken kann!  Augen auf bei der Mitarbeiterwahl!!! Mit freundlichen Grüßen  Tina,"['Bei mir wurde auch aufgelegt und einmal erst garnicht durchgestellt.', '🤔Ich glaub wir hatten gerade die selbe Person 😠', 'Nein danke ich werde einfach die nötigen Schritte machen und bin dann froh dass ich bei euch nicht mehr Kunde bin', 'Hey Tina, danke für Ihre schnelle Reaktion. :-) Falls Sie Ihre Meinung ändern, bin ich jederzeit da. Liebe Grüße Lena W. von Telekom hilft', 'Hallo Tina Jaax, sorry für die späte Rückmeldung. :-( Vorab entschuldige ich mich für die unhöflichen Umgang, sorry. Darf ich meine Unterstützung noch anbieten? Ein Zeichen reicht. Liebe Grüße Lena W. von Telekom hilft', 'Hallo Anna, ich schaue mir das Ganze im System an. Schicken Sie mir dazu Ihre Rufnummer per Privatnachricht http://m.me/telekomhilft zu. Dabei folgenden Hinweis http://bit.ly/DMBlogPK beachten. Viele Grüße Elvira H. von Telekom hilft http://www.facebook.com/telekomhilft', 'Hallo Telekom, wenn sie helfen wollen, habe immer noch keine Kündigungsbestätigung bekommen :) lg']"
101768433554_10155999034518555,Und jetzt wurde nicht mal durchgestellt sondern einfach die Leitung unterbrochen. Ich fühle mich verarscht !!!,"['Hallo Sonja, ich habe Ihnen gerade auf Ihr anderes Posting geantwortet. Es grüßt Wiebke S. von Telekom hilft https://www.facebook.com/telekomhilft']"
101768433554_10155999026138555,Ich bin Stinksauer ! Ich mußte was mit meiner Rechnung klären nach 28 Min Wartezeit hatte ich endlich jemand am Telefon. Sie wollte dann mit der Buchungsabteilung sprechen. Plötzlich war das Gespräch weg. Also neu habe ich neu gewählt und wieder 25 Min Wartezeit . Ich finde das eine bodenlose Frechheit !!!!,"['Hallo Sonja, konnten Sie Ihr Anliegen klären oder kann ich Ihnen noch weiterhelfen? Es grüßt Wiebke S. von Telekom hilft https://www.facebook.com/telekomhilft', 'Hallo Sonja, aktuell erreichen uns viele Anfragen, daher kommt es auch zu Wartezeiten. Ich kann mich dafür nur entschuldigen. Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft', 'Nachdem ich 2  Std. damit verbracht habe eine Verbindung zu einem ihrer Mitarbeiter zu bekommen,konnte er mir bezüglich meiner Rechnung alles erklären.Es wäre vielleicht mal eine Idee für die Telekom,wenn man eine Anfrage wegen der Rechnung hat das man gleich durch gestellt wird,denn meine Frage war in 2 Min beantwortet .Meine ganzen Arbeiten die ich erledigen wollte,konnte ich nun nicht erledigen ,da mir die 2 Std. fehlten .']"
101768433554_10155998990663555,In 38550 Isenbüttel total Ausfall 😡😡😡😡,"['Hallo Bastian Rohde, entschuldigen Sie die verzögerte Rückmeldung. :-( Wurde Ihnen in der Zwischenzeit schon weitergeholfen? Falls nicht, melden Sie sich bitte bei mir zurück, ich bin da. Liebe Grüße Lena W. von Telekom hilft']"
101768433554_10155998950663555,Darf ja nicht wahr sein...Leute ich hab bei euch einen Vertrag mit Magenta Home S meine ich. Ich durfte beobachten wie die Geschwindigkeit nach und nach nachgelassen hat sprich mein Internet wurde langsamer und LTE hab ich seit Wochen nicht mehr ich sehe nicht ein 60€ für das zu zahlen jeden Monat ich bin stocksauer😡😡 Eure Mitarbeiter gehen nicht dran.,"['Die Störung wurde mittlerweile behoben. Die Geschwindigkeit war langsamer. Trotzdem vielen Dank für Ihre Antwort !😊', 'Super, so geht es auch. :-) Dann wünsche ich einen guten Start ins neue Jahr. :-) Gruß Bernd M. von Telekom hilft https://www.facebook.com/telekomhilft', '""Hallo Phil Ma, was bedeutet """"langsamer"""" konkret? Welche Geschwindigkeit ist laut Auftragsbestätigung gebucht und welche Werte spuckt das Router-Menü unter """"Status-Informationen"""" aus? Im Falles eines Falles können wir direkt eine Störung aufnehmen. Viele Grüße Bernd M. von Telekom hilft https://www.facebook.com/telekomhilft""']"
101768433554_10155998916253555,Es ist wieder viel passiert in diesem Jahr  auch bei den Netzgeschichten. Moderatorin Toni lässt die vielfältigen Themen rund um Digitalisierung  Netze  Internet of Things oder Magenta-Welten Revue passieren. Das war 2017 - diese Woche in den Telekom Netzgeschichten. ^rené,"['Telekom-Hilft!', 'Hallo Patricia, ich habe Ihnen hier http://bit.ly/2CtRHZy bereits auf den Beitrag geantwortet. Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft', 'meine Nachricht von heute vor 9 Std.:  Hallo, da man bei euch weder über Telefon noch über Chat zeitnah jemanden erreichen kann muss ich mich nun hierüber melden, da ich berufstätig bin und für die Klärung keine 45 Minuten Wartezeit erübrigen kann. Meine Mutter hatte bislang noch einen analogen Anschluss, wurde von einem Mitarbeiter überzeugt, auf VDSL umzusteigen, was für sie mit 75 Jahren selbst schwierig ist. Uns wurde am Telefon unter anderem zugesichert, dass diese Umstellung erst Mitte bis Ende Januar 18, evtl. sogar erst im Februar 18 erfolgen wird. Sie hat bislang keine schriftliche Vertragsbestätigung erhalten, heute Nacht kam dann auf ihrem Handy eine SMS an, dass heute (!) geschaltet wird. Sie ist völlig durcheinander und ich muss nun schauen, dass wir das heute alles einrichten. Erst mal danke für diese vorausschauende Planung und den super Informationsfluss!!  Außerdem wurde ihr von der Mitarbeiterin am Telefon eine Gutschrift für den Wechsel zugesichert, das können wir ohne die Vertragsbestätigung natürlich nicht nachprüfen. Und dass sie ab Umstellung kostenlos auf Handys anrufen kann, wie ihr versprochen wurde, zweifele ich angesichts der Übersicht auf Eurer Internetseite (sie erhält Magenta M und hat keinen Handyvertrag bei euch) stark an. Wir benötigen daher dringend eine Information zu diesem abgeschlossenen Vertrag und bitte nicht telefonisch bei meiner 75jährigen Mutter, da sie wirklich gut hört, SMS nur mit Lupe lesen kann und zudem nicht technisch firm ist! Eine Rufnummer per PN, unter der ich eine kompetente Person erreichen kann wäre wünschenswert.  Danke', 'Hallo Anno, vielen Dank für das nette Feedback. :) Wir freuen uns sehr, dass es hier auf Anhieb geklappt hat. Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft', 'Dann muss ich mal ein Lob da lassen. Anfang des Monats Festnetz und Internet auf Magenta umgestellt mit neuem Speedport Smart Router und seit dem ersten Tag läuft alles so wie es soll. Weiter so Telekom!  👍👍', 'Aus diesem Kauderwelsch kann man ja garnichts verstehen wie wäre es mit einem Deutschkurs?', 'Hallo Sh Semi, was hat er denn am Verteilerkasten beschädigt? An den Verteilerkasten muss der Techniker immer dran. Was war jetzt mit Ihrem Grundstück? Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft', '""hi, bin eine kunde von ihnen,letzte woche einer von ihre techniker bei meine neue nachbar eine tel. anschluss instatlieret . dabei hat der techniker über 20 minuten auf meine grundstück ohne voranmeldung und ohne erlaubniss ,rumgefummelt. und atl telefonverteilerkasten der übrigens zu telekomm gehört beschädigt. habe paarmal bei netcologne und telekomm angerufen""""ES IST NICHT UNS BEKANNT"""" laut polizei dürfen sie das nicht. wie erklären sie das???""', 'Mimimimimimi', 'Telekom-Hilft!', 'Hallo Ute, ich kann nachvollziehen, dass es für Sie nicht zufriedenstellend ist. Geben Sie mir eine Chance, das für Sie prüfen. Senden Sie mir bitte hierüber http://m.me/telekomhilft Ihre Mobilnummer. Beachten Sie bitte dabei http://bit.ly/DMBlogPK Viele Grüße Orhan Ö. von Telekom hilft https://www.facebook.com/telekomhilft', '...und auch ich bin jetzt Stock sauer! Wollte heute meinen Handyvertrag verlängern,natürlich gerne ein neues Handy mit dabei..6 Monate vor Vertragsende. Man hatte mir in der Hotline kurz und klar erklärt,dass es nicht mehr möglich sei. Bzw., möglich schon,aber mit einer Wechselgebühr von 90 Euro. Vor 2 Jahren habe ich problemlos im Januar ein neues Handy vor Vertragsende bekommen und meinen Vertrag logischerweise weiterlaufen lassen. Bei jedem anderen Anbieter ist sowas möglich..nur Telekom hat es zum Nachteil der Kunden geändert.😡 Ein neues Handy gibt es nur noch 1 Monat vor dem vermeintlichen Vertragsende..somit kann man den Vertrag nämlich nicht mehr kündigen. Insofern habe ich liebe Telekom das Glück, noch meine Kündigung Ihnen rechtzeitig zukommen zu lassen. Da wir schon über 40 Jahre Kunden bei Ihnen sind, ist es sehr bedauerlich so handeln zu müssen!', 'Hallo Claudi, ich habe Ihnen auch bereits auf Ihr Posting geantwortet. Ganz sicher wird eine Stadt nicht anhand der Postleitzahl vergessen. Viele Grüße Türkan Ü. von Telekom hilft https://www.facebook.com/telekomhilft', '😂 die Telekom hält die plz 31535 für Bad nenndorf 😮 und ich hab mich immer gewundert warum wir beim netzausbau immer vergessen wurden🤔🤣 jetzt weiß ich es 😂', 'Die Höhe der Zuzahlung richtet sich nach dem Vertrag. Und welche Finanzierung? Es wird in ein mal gezahlt', 'Hallo Günter, wie Jürgen schon richtig anmerkte, hängt die Höhe der Zuzahlung für das iPhone vom Vertrag ab. Sind Sie denn schon Kunde bei uns? Eine Finanzierung bieten wir nicht an. Viele Grüße Bernd M. von Telekom hilft https://www.facebook.com/telekomhilft', 'Was kostet das iphone X 256 GB und welche Finanzierungen bietet ihr an?', 'Netzneutralität wurde beerdigt: https://www.youtube.com/watch?v=t4XH19GRwfA Kundenservice wird klein geschrieben. Statt mehr Daten für alle mehr Drosseln für alle. Habt ja ein erfolgreiches Jahr hingelegt. Ist jetzt nicht so, daß eure Mitbewerber  da ernsthaft besser abgeschnitten hätten. Aber dank Vectoring gibts mal wieder Protektionismus für den ehemaligen Staatskonzern. Na dann guten Rutsch.', 'Der letzte Saftladen. In unserem Pflegeheim ist der Business DSL Anschluß seit 2 Tagen unterbrochen. Telefonieren ist nicht möglich, obwohl wir einen 8 Stunden Entstörservice vertraglich vereinbart haben.', 'genau ...telekom ...tele und komm ...super...']"
